net,type,channel,lane,x_um,y_um
bond_ch0_lane0,signal,0,0,3270.0,120.0
bond_ch0_lane1,signal,0,1,3270.0,129.0
bond_ch0_lane2,signal,0,2,3270.0,138.0
bond_ch0_lane3,signal,0,3,3270.0,147.0
VDD_BOND,power,0,-1,3265.5,124.5
VSS_BOND,power,0,-1,3265.5,133.5
VDD_BOND,power,0,-1,3265.5,142.5
VSS_BOND,power,0,-1,3265.5,151.5
bond_ch0_lane4,signal,0,4,3261.0,120.0
bond_ch0_lane5,signal,0,5,3261.0,129.0
bond_ch0_lane6,signal,0,6,3261.0,138.0
bond_ch0_lane7,signal,0,7,3261.0,147.0
bond_ch0_lane8,signal,0,8,3252.0,120.0
bond_ch0_lane9,signal,0,9,3252.0,129.0
bond_ch0_lane10,signal,0,10,3252.0,138.0
bond_ch0_lane11,signal,0,11,3252.0,147.0
bond_ch0_lane12,signal,0,12,3243.0,120.0
bond_ch0_lane13,signal,0,13,3243.0,129.0
bond_ch0_lane14,signal,0,14,3243.0,138.0
bond_ch0_lane15,signal,0,15,3243.0,147.0
VDD_BOND,power,0,-1,3238.5,124.5
VSS_BOND,power,0,-1,3238.5,133.5
VDD_BOND,power,0,-1,3238.5,142.5
VSS_BOND,power,0,-1,3238.5,151.5
bond_ch0_lane16,signal,0,16,3234.0,120.0
bond_ch0_lane17,signal,0,17,3234.0,129.0
bond_ch0_lane18,signal,0,18,3234.0,138.0
bond_ch0_lane19,signal,0,19,3234.0,147.0
bond_ch0_lane20,signal,0,20,3225.0,120.0
bond_ch0_lane21,signal,0,21,3225.0,129.0
bond_ch0_lane22,signal,0,22,3225.0,138.0
bond_ch0_lane23,signal,0,23,3225.0,147.0
bond_ch0_lane24,signal,0,24,3216.0,120.0
bond_ch0_lane25,signal,0,25,3216.0,129.0
bond_ch0_lane26,signal,0,26,3216.0,138.0
bond_ch0_lane27,signal,0,27,3216.0,147.0
bond_ch0_lane28,signal,0,28,3207.0,120.0
bond_ch0_lane29,signal,0,29,3207.0,129.0
bond_ch0_lane30,signal,0,30,3207.0,138.0
bond_ch0_lane31,signal,0,31,3207.0,147.0
VDD_BOND,power,0,-1,3202.5,124.5
VSS_BOND,power,0,-1,3202.5,133.5
VDD_BOND,power,0,-1,3202.5,142.5
VSS_BOND,power,0,-1,3202.5,151.5
bond_ch0_lane32,signal,0,32,3198.0,120.0
bond_ch0_lane33,signal,0,33,3198.0,129.0
bond_ch0_lane34,signal,0,34,3198.0,138.0
bond_ch0_lane35,signal,0,35,3198.0,147.0
bond_ch0_lane36,signal,0,36,3189.0,120.0
bond_ch0_lane37,signal,0,37,3189.0,129.0
bond_ch0_lane38,signal,0,38,3189.0,138.0
bond_ch0_lane39,signal,0,39,3189.0,147.0
bond_ch0_lane40,signal,0,40,3180.0,120.0
bond_ch0_lane41,signal,0,41,3180.0,129.0
bond_ch0_lane42,signal,0,42,3180.0,138.0
bond_ch0_lane43,signal,0,43,3180.0,147.0
bond_ch0_lane44,signal,0,44,3171.0,120.0
bond_ch0_lane45,signal,0,45,3171.0,129.0
bond_ch0_lane46,signal,0,46,3171.0,138.0
bond_ch0_lane47,signal,0,47,3171.0,147.0
VDD_BOND,power,0,-1,3166.5,124.5
VSS_BOND,power,0,-1,3166.5,133.5
VDD_BOND,power,0,-1,3166.5,142.5
VSS_BOND,power,0,-1,3166.5,151.5
bond_ch0_lane48,signal,0,48,3162.0,120.0
bond_ch0_lane49,signal,0,49,3162.0,129.0
bond_ch0_lane50,signal,0,50,3162.0,138.0
bond_ch0_lane51,signal,0,51,3162.0,147.0
bond_ch0_lane52,signal,0,52,3153.0,120.0
bond_ch0_lane53,signal,0,53,3153.0,129.0
bond_ch0_lane54,signal,0,54,3153.0,138.0
bond_ch0_lane55,signal,0,55,3153.0,147.0
bond_ch0_lane56,signal,0,56,3144.0,120.0
bond_ch0_lane57,signal,0,57,3144.0,129.0
bond_ch0_lane58,signal,0,58,3144.0,138.0
bond_ch0_lane59,signal,0,59,3144.0,147.0
bond_ch0_lane60,signal,0,60,3135.0,120.0
bond_ch0_lane61,signal,0,61,3135.0,129.0
bond_ch0_lane62,signal,0,62,3135.0,138.0
bond_ch0_lane63,signal,0,63,3135.0,147.0
VDD_BOND,power,0,-1,3130.5,124.5
VSS_BOND,power,0,-1,3130.5,133.5
VDD_BOND,power,0,-1,3130.5,142.5
VSS_BOND,power,0,-1,3130.5,151.5
bond_ch0_lane64,signal,0,64,3126.0,120.0
bond_ch0_lane65,signal,0,65,3126.0,129.0
bond_ch0_lane66,signal,0,66,3126.0,138.0
bond_ch0_lane67,signal,0,67,3126.0,147.0
bond_ch0_lane68,signal,0,68,3117.0,120.0
bond_ch0_lane69,signal,0,69,3117.0,129.0
bond_ch0_lane70,signal,0,70,3117.0,138.0
bond_ch0_lane71,signal,0,71,3117.0,147.0
bond_ch0_lane72,signal,0,72,3108.0,120.0
bond_ch0_lane73,signal,0,73,3108.0,129.0
bond_ch0_lane74,signal,0,74,3108.0,138.0
bond_ch0_lane75,signal,0,75,3108.0,147.0
bond_ch0_lane76,signal,0,76,3099.0,120.0
bond_ch0_lane77,signal,0,77,3099.0,129.0
bond_ch0_lane78,signal,0,78,3099.0,138.0
bond_ch0_lane79,signal,0,79,3099.0,147.0
VDD_BOND,power,0,-1,3094.5,124.5
VSS_BOND,power,0,-1,3094.5,133.5
VDD_BOND,power,0,-1,3094.5,142.5
VSS_BOND,power,0,-1,3094.5,151.5
bond_ch0_lane80,signal,0,80,3090.0,120.0
bond_ch0_lane81,signal,0,81,3090.0,129.0
bond_ch0_lane82,signal,0,82,3090.0,138.0
bond_ch0_lane83,signal,0,83,3090.0,147.0
bond_ch0_lane84,signal,0,84,3081.0,120.0
bond_ch0_lane85,signal,0,85,3081.0,129.0
bond_ch0_lane86,signal,0,86,3081.0,138.0
bond_ch0_lane87,signal,0,87,3081.0,147.0
bond_ch0_lane88,signal,0,88,3072.0,120.0
bond_ch0_lane89,signal,0,89,3072.0,129.0
bond_ch0_lane90,signal,0,90,3072.0,138.0
bond_ch0_lane91,signal,0,91,3072.0,147.0
bond_ch0_lane92,signal,0,92,3063.0,120.0
bond_ch0_lane93,signal,0,93,3063.0,129.0
bond_ch0_lane94,signal,0,94,3063.0,138.0
bond_ch0_lane95,signal,0,95,3063.0,147.0
VDD_BOND,power,0,-1,3058.5,124.5
VSS_BOND,power,0,-1,3058.5,133.5
VDD_BOND,power,0,-1,3058.5,142.5
VSS_BOND,power,0,-1,3058.5,151.5
bond_ch0_lane96,signal,0,96,3054.0,120.0
bond_ch0_lane97,signal,0,97,3054.0,129.0
bond_ch0_lane98,signal,0,98,3054.0,138.0
bond_ch0_lane99,signal,0,99,3054.0,147.0
bond_ch0_lane100,signal,0,100,3045.0,120.0
bond_ch0_lane101,signal,0,101,3045.0,129.0
bond_ch0_lane102,signal,0,102,3045.0,138.0
bond_ch0_lane103,signal,0,103,3045.0,147.0
bond_ch0_lane104,signal,0,104,3036.0,120.0
bond_ch0_lane105,signal,0,105,3036.0,129.0
bond_ch0_lane106,signal,0,106,3036.0,138.0
bond_ch0_lane107,signal,0,107,3036.0,147.0
bond_ch0_lane108,signal,0,108,3027.0,120.0
bond_ch0_lane109,signal,0,109,3027.0,129.0
bond_ch0_lane110,signal,0,110,3027.0,138.0
bond_ch0_lane111,signal,0,111,3027.0,147.0
VDD_BOND,power,0,-1,3022.5,124.5
VSS_BOND,power,0,-1,3022.5,133.5
VDD_BOND,power,0,-1,3022.5,142.5
VSS_BOND,power,0,-1,3022.5,151.5
bond_ch0_lane112,signal,0,112,3018.0,120.0
bond_ch0_lane113,signal,0,113,3018.0,129.0
bond_ch0_lane114,signal,0,114,3018.0,138.0
bond_ch0_lane115,signal,0,115,3018.0,147.0
bond_ch0_lane116,signal,0,116,3009.0,120.0
bond_ch0_lane117,signal,0,117,3009.0,129.0
bond_ch0_lane118,signal,0,118,3009.0,138.0
bond_ch0_lane119,signal,0,119,3009.0,147.0
bond_ch0_lane120,signal,0,120,3000.0,120.0
bond_ch0_lane121,signal,0,121,3000.0,129.0
bond_ch0_lane122,signal,0,122,3000.0,138.0
bond_ch0_lane123,signal,0,123,3000.0,147.0
bond_ch0_lane124,signal,0,124,2991.0,120.0
bond_ch0_lane125,signal,0,125,2991.0,129.0
bond_ch0_lane126,signal,0,126,2991.0,138.0
bond_ch0_lane127,signal,0,127,2991.0,147.0
VDD_BOND,power,0,-1,2986.5,124.5
VSS_BOND,power,0,-1,2986.5,133.5
VDD_BOND,power,0,-1,2986.5,142.5
VSS_BOND,power,0,-1,2986.5,151.5
bond_ch0_lane128,signal,0,128,2982.0,120.0
bond_ch0_lane129,signal,0,129,2982.0,129.0
bond_ch0_lane130,signal,0,130,2982.0,138.0
bond_ch0_lane131,signal,0,131,2982.0,147.0
bond_ch0_lane132,signal,0,132,2973.0,120.0
bond_ch0_lane133,signal,0,133,2973.0,129.0
bond_ch0_lane134,signal,0,134,2973.0,138.0
bond_ch0_lane135,signal,0,135,2973.0,147.0
bond_ch0_lane136,signal,0,136,2964.0,120.0
bond_ch0_lane137,signal,0,137,2964.0,129.0
bond_ch0_lane138,signal,0,138,2964.0,138.0
bond_ch0_lane139,signal,0,139,2964.0,147.0
bond_ch0_lane140,signal,0,140,2955.0,120.0
bond_ch0_lane141,signal,0,141,2955.0,129.0
bond_ch0_lane142,signal,0,142,2955.0,138.0
bond_ch0_lane143,signal,0,143,2955.0,147.0
VDD_BOND,power,0,-1,2950.5,124.5
VSS_BOND,power,0,-1,2950.5,133.5
VDD_BOND,power,0,-1,2950.5,142.5
VSS_BOND,power,0,-1,2950.5,151.5
bond_ch0_lane144,signal,0,144,2946.0,120.0
bond_ch0_lane145,signal,0,145,2946.0,129.0
bond_ch0_lane146,signal,0,146,2946.0,138.0
bond_ch0_lane147,signal,0,147,2946.0,147.0
bond_ch0_lane148,signal,0,148,2937.0,120.0
bond_ch0_lane149,signal,0,149,2937.0,129.0
bond_ch0_lane150,signal,0,150,2937.0,138.0
bond_ch0_lane151,signal,0,151,2937.0,147.0
bond_ch0_lane152,signal,0,152,2928.0,120.0
bond_ch0_lane153,signal,0,153,2928.0,129.0
bond_ch0_lane154,signal,0,154,2928.0,138.0
bond_ch0_lane155,signal,0,155,2928.0,147.0
bond_ch0_lane156,signal,0,156,2919.0,120.0
bond_ch0_lane157,signal,0,157,2919.0,129.0
bond_ch0_lane158,signal,0,158,2919.0,138.0
bond_ch0_lane159,signal,0,159,2919.0,147.0
VDD_BOND,power,0,-1,2914.5,124.5
VSS_BOND,power,0,-1,2914.5,133.5
VDD_BOND,power,0,-1,2914.5,142.5
VSS_BOND,power,0,-1,2914.5,151.5
bond_ch0_lane160,signal,0,160,2910.0,120.0
bond_ch0_lane161,signal,0,161,2910.0,129.0
bond_ch0_lane162,signal,0,162,2910.0,138.0
bond_ch0_lane163,signal,0,163,2910.0,147.0
bond_ch0_lane164_spare,signal,0,164,2901.0,120.0
bond_ch0_lane165_spare,signal,0,165,2901.0,129.0
bond_ch0_lane166_spare,signal,0,166,2901.0,138.0
bond_ch0_lane167_spare,signal,0,167,2901.0,147.0
bond_ch0_lane168_spare,signal,0,168,2892.0,120.0
bond_ch0_lane169_spare,signal,0,169,2892.0,129.0
bond_ch0_lane170_spare,signal,0,170,2892.0,138.0
bond_ch0_lane171_spare,signal,0,171,2892.0,147.0
VDD_BOND,power,0,-1,2887.5,124.5
VSS_BOND,power,0,-1,2887.5,133.5
VDD_BOND,power,0,-1,2887.5,142.5
VSS_BOND,power,0,-1,2887.5,151.5
bond_ch1_lane0,signal,1,0,2874.0,120.0
bond_ch1_lane1,signal,1,1,2874.0,129.0
bond_ch1_lane2,signal,1,2,2874.0,138.0
bond_ch1_lane3,signal,1,3,2874.0,147.0
VDD_BOND,power,1,-1,2869.5,124.5
VSS_BOND,power,1,-1,2869.5,133.5
VDD_BOND,power,1,-1,2869.5,142.5
VSS_BOND,power,1,-1,2869.5,151.5
bond_ch1_lane4,signal,1,4,2865.0,120.0
bond_ch1_lane5,signal,1,5,2865.0,129.0
bond_ch1_lane6,signal,1,6,2865.0,138.0
bond_ch1_lane7,signal,1,7,2865.0,147.0
bond_ch1_lane8,signal,1,8,2856.0,120.0
bond_ch1_lane9,signal,1,9,2856.0,129.0
bond_ch1_lane10,signal,1,10,2856.0,138.0
bond_ch1_lane11,signal,1,11,2856.0,147.0
bond_ch1_lane12,signal,1,12,2847.0,120.0
bond_ch1_lane13,signal,1,13,2847.0,129.0
bond_ch1_lane14,signal,1,14,2847.0,138.0
bond_ch1_lane15,signal,1,15,2847.0,147.0
VDD_BOND,power,1,-1,2842.5,124.5
VSS_BOND,power,1,-1,2842.5,133.5
VDD_BOND,power,1,-1,2842.5,142.5
VSS_BOND,power,1,-1,2842.5,151.5
bond_ch1_lane16,signal,1,16,2838.0,120.0
bond_ch1_lane17,signal,1,17,2838.0,129.0
bond_ch1_lane18,signal,1,18,2838.0,138.0
bond_ch1_lane19,signal,1,19,2838.0,147.0
bond_ch1_lane20,signal,1,20,2829.0,120.0
bond_ch1_lane21,signal,1,21,2829.0,129.0
bond_ch1_lane22,signal,1,22,2829.0,138.0
bond_ch1_lane23,signal,1,23,2829.0,147.0
bond_ch1_lane24,signal,1,24,2820.0,120.0
bond_ch1_lane25,signal,1,25,2820.0,129.0
bond_ch1_lane26,signal,1,26,2820.0,138.0
bond_ch1_lane27,signal,1,27,2820.0,147.0
bond_ch1_lane28,signal,1,28,2811.0,120.0
bond_ch1_lane29,signal,1,29,2811.0,129.0
bond_ch1_lane30,signal,1,30,2811.0,138.0
bond_ch1_lane31,signal,1,31,2811.0,147.0
VDD_BOND,power,1,-1,2806.5,124.5
VSS_BOND,power,1,-1,2806.5,133.5
VDD_BOND,power,1,-1,2806.5,142.5
VSS_BOND,power,1,-1,2806.5,151.5
bond_ch1_lane32,signal,1,32,2802.0,120.0
bond_ch1_lane33,signal,1,33,2802.0,129.0
bond_ch1_lane34,signal,1,34,2802.0,138.0
bond_ch1_lane35,signal,1,35,2802.0,147.0
bond_ch1_lane36,signal,1,36,2793.0,120.0
bond_ch1_lane37,signal,1,37,2793.0,129.0
bond_ch1_lane38,signal,1,38,2793.0,138.0
bond_ch1_lane39,signal,1,39,2793.0,147.0
bond_ch1_lane40,signal,1,40,2784.0,120.0
bond_ch1_lane41,signal,1,41,2784.0,129.0
bond_ch1_lane42,signal,1,42,2784.0,138.0
bond_ch1_lane43,signal,1,43,2784.0,147.0
bond_ch1_lane44,signal,1,44,2775.0,120.0
bond_ch1_lane45,signal,1,45,2775.0,129.0
bond_ch1_lane46,signal,1,46,2775.0,138.0
bond_ch1_lane47,signal,1,47,2775.0,147.0
VDD_BOND,power,1,-1,2770.5,124.5
VSS_BOND,power,1,-1,2770.5,133.5
VDD_BOND,power,1,-1,2770.5,142.5
VSS_BOND,power,1,-1,2770.5,151.5
bond_ch1_lane48,signal,1,48,2766.0,120.0
bond_ch1_lane49,signal,1,49,2766.0,129.0
bond_ch1_lane50,signal,1,50,2766.0,138.0
bond_ch1_lane51,signal,1,51,2766.0,147.0
bond_ch1_lane52,signal,1,52,2757.0,120.0
bond_ch1_lane53,signal,1,53,2757.0,129.0
bond_ch1_lane54,signal,1,54,2757.0,138.0
bond_ch1_lane55,signal,1,55,2757.0,147.0
bond_ch1_lane56,signal,1,56,2748.0,120.0
bond_ch1_lane57,signal,1,57,2748.0,129.0
bond_ch1_lane58,signal,1,58,2748.0,138.0
bond_ch1_lane59,signal,1,59,2748.0,147.0
bond_ch1_lane60,signal,1,60,2739.0,120.0
bond_ch1_lane61,signal,1,61,2739.0,129.0
bond_ch1_lane62,signal,1,62,2739.0,138.0
bond_ch1_lane63,signal,1,63,2739.0,147.0
VDD_BOND,power,1,-1,2734.5,124.5
VSS_BOND,power,1,-1,2734.5,133.5
VDD_BOND,power,1,-1,2734.5,142.5
VSS_BOND,power,1,-1,2734.5,151.5
bond_ch1_lane64,signal,1,64,2730.0,120.0
bond_ch1_lane65,signal,1,65,2730.0,129.0
bond_ch1_lane66,signal,1,66,2730.0,138.0
bond_ch1_lane67,signal,1,67,2730.0,147.0
bond_ch1_lane68,signal,1,68,2721.0,120.0
bond_ch1_lane69,signal,1,69,2721.0,129.0
bond_ch1_lane70,signal,1,70,2721.0,138.0
bond_ch1_lane71,signal,1,71,2721.0,147.0
bond_ch1_lane72,signal,1,72,2712.0,120.0
bond_ch1_lane73,signal,1,73,2712.0,129.0
bond_ch1_lane74,signal,1,74,2712.0,138.0
bond_ch1_lane75,signal,1,75,2712.0,147.0
bond_ch1_lane76,signal,1,76,2703.0,120.0
bond_ch1_lane77,signal,1,77,2703.0,129.0
bond_ch1_lane78,signal,1,78,2703.0,138.0
bond_ch1_lane79,signal,1,79,2703.0,147.0
VDD_BOND,power,1,-1,2698.5,124.5
VSS_BOND,power,1,-1,2698.5,133.5
VDD_BOND,power,1,-1,2698.5,142.5
VSS_BOND,power,1,-1,2698.5,151.5
bond_ch1_lane80,signal,1,80,2694.0,120.0
bond_ch1_lane81,signal,1,81,2694.0,129.0
bond_ch1_lane82,signal,1,82,2694.0,138.0
bond_ch1_lane83,signal,1,83,2694.0,147.0
bond_ch1_lane84,signal,1,84,2685.0,120.0
bond_ch1_lane85,signal,1,85,2685.0,129.0
bond_ch1_lane86,signal,1,86,2685.0,138.0
bond_ch1_lane87,signal,1,87,2685.0,147.0
bond_ch1_lane88,signal,1,88,2676.0,120.0
bond_ch1_lane89,signal,1,89,2676.0,129.0
bond_ch1_lane90,signal,1,90,2676.0,138.0
bond_ch1_lane91,signal,1,91,2676.0,147.0
bond_ch1_lane92,signal,1,92,2667.0,120.0
bond_ch1_lane93,signal,1,93,2667.0,129.0
bond_ch1_lane94,signal,1,94,2667.0,138.0
bond_ch1_lane95,signal,1,95,2667.0,147.0
VDD_BOND,power,1,-1,2662.5,124.5
VSS_BOND,power,1,-1,2662.5,133.5
VDD_BOND,power,1,-1,2662.5,142.5
VSS_BOND,power,1,-1,2662.5,151.5
bond_ch1_lane96,signal,1,96,2658.0,120.0
bond_ch1_lane97,signal,1,97,2658.0,129.0
bond_ch1_lane98,signal,1,98,2658.0,138.0
bond_ch1_lane99,signal,1,99,2658.0,147.0
bond_ch1_lane100,signal,1,100,2649.0,120.0
bond_ch1_lane101,signal,1,101,2649.0,129.0
bond_ch1_lane102,signal,1,102,2649.0,138.0
bond_ch1_lane103,signal,1,103,2649.0,147.0
bond_ch1_lane104,signal,1,104,2640.0,120.0
bond_ch1_lane105,signal,1,105,2640.0,129.0
bond_ch1_lane106,signal,1,106,2640.0,138.0
bond_ch1_lane107,signal,1,107,2640.0,147.0
bond_ch1_lane108,signal,1,108,2631.0,120.0
bond_ch1_lane109,signal,1,109,2631.0,129.0
bond_ch1_lane110,signal,1,110,2631.0,138.0
bond_ch1_lane111,signal,1,111,2631.0,147.0
VDD_BOND,power,1,-1,2626.5,124.5
VSS_BOND,power,1,-1,2626.5,133.5
VDD_BOND,power,1,-1,2626.5,142.5
VSS_BOND,power,1,-1,2626.5,151.5
bond_ch1_lane112,signal,1,112,2622.0,120.0
bond_ch1_lane113,signal,1,113,2622.0,129.0
bond_ch1_lane114,signal,1,114,2622.0,138.0
bond_ch1_lane115,signal,1,115,2622.0,147.0
bond_ch1_lane116,signal,1,116,2613.0,120.0
bond_ch1_lane117,signal,1,117,2613.0,129.0
bond_ch1_lane118,signal,1,118,2613.0,138.0
bond_ch1_lane119,signal,1,119,2613.0,147.0
bond_ch1_lane120,signal,1,120,2604.0,120.0
bond_ch1_lane121,signal,1,121,2604.0,129.0
bond_ch1_lane122,signal,1,122,2604.0,138.0
bond_ch1_lane123,signal,1,123,2604.0,147.0
bond_ch1_lane124,signal,1,124,2595.0,120.0
bond_ch1_lane125,signal,1,125,2595.0,129.0
bond_ch1_lane126,signal,1,126,2595.0,138.0
bond_ch1_lane127,signal,1,127,2595.0,147.0
VDD_BOND,power,1,-1,2590.5,124.5
VSS_BOND,power,1,-1,2590.5,133.5
VDD_BOND,power,1,-1,2590.5,142.5
VSS_BOND,power,1,-1,2590.5,151.5
bond_ch1_lane128,signal,1,128,2586.0,120.0
bond_ch1_lane129,signal,1,129,2586.0,129.0
bond_ch1_lane130,signal,1,130,2586.0,138.0
bond_ch1_lane131,signal,1,131,2586.0,147.0
bond_ch1_lane132,signal,1,132,2577.0,120.0
bond_ch1_lane133,signal,1,133,2577.0,129.0
bond_ch1_lane134,signal,1,134,2577.0,138.0
bond_ch1_lane135,signal,1,135,2577.0,147.0
bond_ch1_lane136,signal,1,136,2568.0,120.0
bond_ch1_lane137,signal,1,137,2568.0,129.0
bond_ch1_lane138,signal,1,138,2568.0,138.0
bond_ch1_lane139,signal,1,139,2568.0,147.0
bond_ch1_lane140,signal,1,140,2559.0,120.0
bond_ch1_lane141,signal,1,141,2559.0,129.0
bond_ch1_lane142,signal,1,142,2559.0,138.0
bond_ch1_lane143,signal,1,143,2559.0,147.0
VDD_BOND,power,1,-1,2554.5,124.5
VSS_BOND,power,1,-1,2554.5,133.5
VDD_BOND,power,1,-1,2554.5,142.5
VSS_BOND,power,1,-1,2554.5,151.5
bond_ch1_lane144,signal,1,144,2550.0,120.0
bond_ch1_lane145,signal,1,145,2550.0,129.0
bond_ch1_lane146,signal,1,146,2550.0,138.0
bond_ch1_lane147,signal,1,147,2550.0,147.0
bond_ch1_lane148,signal,1,148,2541.0,120.0
bond_ch1_lane149,signal,1,149,2541.0,129.0
bond_ch1_lane150,signal,1,150,2541.0,138.0
bond_ch1_lane151,signal,1,151,2541.0,147.0
bond_ch1_lane152,signal,1,152,2532.0,120.0
bond_ch1_lane153,signal,1,153,2532.0,129.0
bond_ch1_lane154,signal,1,154,2532.0,138.0
bond_ch1_lane155,signal,1,155,2532.0,147.0
bond_ch1_lane156,signal,1,156,2523.0,120.0
bond_ch1_lane157,signal,1,157,2523.0,129.0
bond_ch1_lane158,signal,1,158,2523.0,138.0
bond_ch1_lane159,signal,1,159,2523.0,147.0
VDD_BOND,power,1,-1,2518.5,124.5
VSS_BOND,power,1,-1,2518.5,133.5
VDD_BOND,power,1,-1,2518.5,142.5
VSS_BOND,power,1,-1,2518.5,151.5
bond_ch1_lane160,signal,1,160,2514.0,120.0
bond_ch1_lane161,signal,1,161,2514.0,129.0
bond_ch1_lane162,signal,1,162,2514.0,138.0
bond_ch1_lane163,signal,1,163,2514.0,147.0
bond_ch1_lane164_spare,signal,1,164,2505.0,120.0
bond_ch1_lane165_spare,signal,1,165,2505.0,129.0
bond_ch1_lane166_spare,signal,1,166,2505.0,138.0
bond_ch1_lane167_spare,signal,1,167,2505.0,147.0
bond_ch1_lane168_spare,signal,1,168,2496.0,120.0
bond_ch1_lane169_spare,signal,1,169,2496.0,129.0
bond_ch1_lane170_spare,signal,1,170,2496.0,138.0
bond_ch1_lane171_spare,signal,1,171,2496.0,147.0
VDD_BOND,power,1,-1,2491.5,124.5
VSS_BOND,power,1,-1,2491.5,133.5
VDD_BOND,power,1,-1,2491.5,142.5
VSS_BOND,power,1,-1,2491.5,151.5
bond_ch2_lane0,signal,2,0,2478.0,120.0
bond_ch2_lane1,signal,2,1,2478.0,129.0
bond_ch2_lane2,signal,2,2,2478.0,138.0
bond_ch2_lane3,signal,2,3,2478.0,147.0
VDD_BOND,power,2,-1,2473.5,124.5
VSS_BOND,power,2,-1,2473.5,133.5
VDD_BOND,power,2,-1,2473.5,142.5
VSS_BOND,power,2,-1,2473.5,151.5
bond_ch2_lane4,signal,2,4,2469.0,120.0
bond_ch2_lane5,signal,2,5,2469.0,129.0
bond_ch2_lane6,signal,2,6,2469.0,138.0
bond_ch2_lane7,signal,2,7,2469.0,147.0
bond_ch2_lane8,signal,2,8,2460.0,120.0
bond_ch2_lane9,signal,2,9,2460.0,129.0
bond_ch2_lane10,signal,2,10,2460.0,138.0
bond_ch2_lane11,signal,2,11,2460.0,147.0
bond_ch2_lane12,signal,2,12,2451.0,120.0
bond_ch2_lane13,signal,2,13,2451.0,129.0
bond_ch2_lane14,signal,2,14,2451.0,138.0
bond_ch2_lane15,signal,2,15,2451.0,147.0
VDD_BOND,power,2,-1,2446.5,124.5
VSS_BOND,power,2,-1,2446.5,133.5
VDD_BOND,power,2,-1,2446.5,142.5
VSS_BOND,power,2,-1,2446.5,151.5
bond_ch2_lane16,signal,2,16,2442.0,120.0
bond_ch2_lane17,signal,2,17,2442.0,129.0
bond_ch2_lane18,signal,2,18,2442.0,138.0
bond_ch2_lane19,signal,2,19,2442.0,147.0
bond_ch2_lane20,signal,2,20,2433.0,120.0
bond_ch2_lane21,signal,2,21,2433.0,129.0
bond_ch2_lane22,signal,2,22,2433.0,138.0
bond_ch2_lane23,signal,2,23,2433.0,147.0
bond_ch2_lane24,signal,2,24,2424.0,120.0
bond_ch2_lane25,signal,2,25,2424.0,129.0
bond_ch2_lane26,signal,2,26,2424.0,138.0
bond_ch2_lane27,signal,2,27,2424.0,147.0
bond_ch2_lane28,signal,2,28,2415.0,120.0
bond_ch2_lane29,signal,2,29,2415.0,129.0
bond_ch2_lane30,signal,2,30,2415.0,138.0
bond_ch2_lane31,signal,2,31,2415.0,147.0
VDD_BOND,power,2,-1,2410.5,124.5
VSS_BOND,power,2,-1,2410.5,133.5
VDD_BOND,power,2,-1,2410.5,142.5
VSS_BOND,power,2,-1,2410.5,151.5
bond_ch2_lane32,signal,2,32,2406.0,120.0
bond_ch2_lane33,signal,2,33,2406.0,129.0
bond_ch2_lane34,signal,2,34,2406.0,138.0
bond_ch2_lane35,signal,2,35,2406.0,147.0
bond_ch2_lane36,signal,2,36,2397.0,120.0
bond_ch2_lane37,signal,2,37,2397.0,129.0
bond_ch2_lane38,signal,2,38,2397.0,138.0
bond_ch2_lane39,signal,2,39,2397.0,147.0
bond_ch2_lane40,signal,2,40,2388.0,120.0
bond_ch2_lane41,signal,2,41,2388.0,129.0
bond_ch2_lane42,signal,2,42,2388.0,138.0
bond_ch2_lane43,signal,2,43,2388.0,147.0
bond_ch2_lane44,signal,2,44,2379.0,120.0
bond_ch2_lane45,signal,2,45,2379.0,129.0
bond_ch2_lane46,signal,2,46,2379.0,138.0
bond_ch2_lane47,signal,2,47,2379.0,147.0
VDD_BOND,power,2,-1,2374.5,124.5
VSS_BOND,power,2,-1,2374.5,133.5
VDD_BOND,power,2,-1,2374.5,142.5
VSS_BOND,power,2,-1,2374.5,151.5
bond_ch2_lane48,signal,2,48,2370.0,120.0
bond_ch2_lane49,signal,2,49,2370.0,129.0
bond_ch2_lane50,signal,2,50,2370.0,138.0
bond_ch2_lane51,signal,2,51,2370.0,147.0
bond_ch2_lane52,signal,2,52,2361.0,120.0
bond_ch2_lane53,signal,2,53,2361.0,129.0
bond_ch2_lane54,signal,2,54,2361.0,138.0
bond_ch2_lane55,signal,2,55,2361.0,147.0
bond_ch2_lane56,signal,2,56,2352.0,120.0
bond_ch2_lane57,signal,2,57,2352.0,129.0
bond_ch2_lane58,signal,2,58,2352.0,138.0
bond_ch2_lane59,signal,2,59,2352.0,147.0
bond_ch2_lane60,signal,2,60,2343.0,120.0
bond_ch2_lane61,signal,2,61,2343.0,129.0
bond_ch2_lane62,signal,2,62,2343.0,138.0
bond_ch2_lane63,signal,2,63,2343.0,147.0
VDD_BOND,power,2,-1,2338.5,124.5
VSS_BOND,power,2,-1,2338.5,133.5
VDD_BOND,power,2,-1,2338.5,142.5
VSS_BOND,power,2,-1,2338.5,151.5
bond_ch2_lane64,signal,2,64,2334.0,120.0
bond_ch2_lane65,signal,2,65,2334.0,129.0
bond_ch2_lane66,signal,2,66,2334.0,138.0
bond_ch2_lane67,signal,2,67,2334.0,147.0
